x-axis,1,2
second,Volt,Volt
+168.5000E-06,+211.4763799E-03,+81.9175876E-03
+169.0000E-06,+211.4763799E-03,+81.7065323E-03
+169.5000E-06,+211.4763799E-03,+81.4954770E-03
+170.0000E-06,+211.4763799E-03,+81.2844217E-03
+170.5000E-06,+211.4763799E-03,+81.1437182E-03
+171.0000E-06,+211.4763799E-03,+80.9326629E-03
+171.5000E-06,+211.4763799E-03,+80.7216077E-03
+172.0000E-06,+211.4763799E-03,+80.4402006E-03
+172.5000E-06,+211.4763799E-03,+80.2291454E-03
+173.0000E-06,+211.4763799E-03,+80.0884418E-03
+173.5000E-06,+211.4763799E-03,+79.8773866E-03
+174.0000E-06,+211.4763799E-03,+79.6663313E-03
+174.5000E-06,+211.4763799E-03,+79.4552760E-03
+175.0000E-06,+211.4763799E-03,+79.3145725E-03
+175.5000E-06,+211.4763799E-03,+79.1035172E-03
+176.0000E-06,+211.4763799E-03,+78.8221102E-03
+176.5000E-06,+211.4763799E-03,+78.6110549E-03
+177.0000E-06,+211.4763799E-03,+78.4703514E-03
+177.5000E-06,+211.4763799E-03,+78.2592961E-03
+178.0000E-06,+211.4763799E-03,+78.0482409E-03
+178.5000E-06,+211.4763799E-03,+77.9075373E-03
+179.0000E-06,+211.4763799E-03,+77.6964821E-03
+179.5000E-06,+211.4763799E-03,+77.4854268E-03
+180.0000E-06,+211.4763799E-03,+77.2743715E-03
+180.5000E-06,+211.4763799E-03,+77.0633162E-03
+181.0000E-06,+211.4763799E-03,+76.9226127E-03
+181.5000E-06,+211.4763799E-03,+76.7115575E-03
+182.0000E-06,+211.4763799E-03,+76.5005022E-03
+182.5000E-06,+211.4763799E-03,+76.3597987E-03
+183.0000E-06,+211.4763799E-03,+76.1487434E-03
+183.5000E-06,+211.4763799E-03,+76.0080399E-03
+184.0000E-06,+211.4763799E-03,+75.7266328E-03
+184.5000E-06,+211.4763799E-03,+75.5859293E-03
+185.0000E-06,+211.4763799E-03,+75.3748741E-03
+185.5000E-06,+211.4763799E-03,+75.1638188E-03
+186.0000E-06,+211.4763799E-03,+74.9527635E-03
+186.5000E-06,+211.4763799E-03,+74.8120600E-03
+187.0000E-06,+211.4763799E-03,+74.6010047E-03
+187.5000E-06,+211.4763799E-03,+74.3899494E-03
+188.0000E-06,+211.4763799E-03,+74.1788942E-03
+188.5000E-06,+211.4763799E-03,+73.9678389E-03
+189.0000E-06,+211.4763799E-03,+73.7567836E-03
+189.5000E-06,+211.4763799E-03,+73.6160801E-03
+190.0000E-06,+211.4763799E-03,+73.4753766E-03
+190.5000E-06,+211.4763799E-03,+73.2643213E-03
+191.0000E-06,+211.4763799E-03,+73.1236178E-03
+191.5000E-06,+211.4763799E-03,+72.9125625E-03
+192.0000E-06,+211.4763799E-03,+72.7015072E-03
+192.5000E-06,+211.4763799E-03,+72.5608037E-03
+193.0000E-06,+211.4763799E-03,+72.3497485E-03
+193.5000E-06,+211.4763799E-03,+72.2090449E-03
+194.0000E-06,+211.4763799E-03,+71.9979897E-03
+194.5000E-06,+211.4763799E-03,+71.8572862E-03
+195.0000E-06,+211.4763799E-03,+71.6462309E-03
+195.5000E-06,+211.4763799E-03,+71.5055274E-03
+196.0000E-06,+211.4763799E-03,+71.2944721E-03
+196.5000E-06,+211.4763799E-03,+71.0834168E-03
+197.0000E-06,+211.4763799E-03,+70.9427133E-03
+197.5000E-06,+211.4763799E-03,+70.7316580E-03
+198.0000E-06,+211.4763799E-03,+70.5909545E-03
+198.5000E-06,+211.4763799E-03,+70.3798992E-03
+199.0000E-06,+211.4763799E-03,+70.2391957E-03
+199.5000E-06,+211.7276362E-03,+70.0281404E-03
+200.0000E-06,+211.7276362E-03,+69.8170852E-03
+200.5000E-06,+211.4763799E-03,+69.6763817E-03
+201.0000E-06,+211.7276362E-03,+69.5356781E-03
+201.5000E-06,+211.7276362E-03,+69.3246229E-03
+202.0000E-06,+211.7276362E-03,+69.1839193E-03
+202.5000E-06,+211.7276362E-03,+68.9728641E-03
+203.0000E-06,+211.7276362E-03,+68.8321606E-03
+203.5000E-06,+211.7276362E-03,+68.6914570E-03
+204.0000E-06,+211.7276362E-03,+68.4804018E-03
+204.5000E-06,+211.4763799E-03,+68.2693465E-03
+205.0000E-06,+211.7276362E-03,+68.1286430E-03
+205.5000E-06,+211.7276362E-03,+67.9879395E-03
+206.0000E-06,+211.7276362E-03,+67.8472359E-03
+206.5000E-06,+211.7276362E-03,+67.6361807E-03
+207.0000E-06,+211.7276362E-03,+67.4954772E-03
+207.5000E-06,+211.7276362E-03,+67.3547736E-03
+208.0000E-06,+211.7276362E-03,+67.1437184E-03
+208.5000E-06,+211.7276362E-03,+66.9326631E-03
+209.0000E-06,+211.7276362E-03,+66.7919596E-03
+209.5000E-06,+211.7276362E-03,+66.6512561E-03
+210.0000E-06,+211.7276362E-03,+66.4402008E-03
+210.5000E-06,+211.7276362E-03,+66.2994973E-03
+211.0000E-06,+211.7276362E-03,+66.1587938E-03
+211.5000E-06,+211.7276362E-03,+65.9477385E-03
+212.0000E-06,+211.7276362E-03,+65.7366832E-03
+212.5000E-06,+211.7276362E-03,+65.5959797E-03
+213.0000E-06,+211.7276362E-03,+65.3849244E-03
+213.5000E-06,+211.7276362E-03,+65.2442209E-03
+214.0000E-06,+211.7276362E-03,+65.1035174E-03
+214.5000E-06,+211.7276362E-03,+64.9628139E-03
+215.0000E-06,+211.7276362E-03,+64.7517586E-03
+215.5000E-06,+211.7276362E-03,+64.6110551E-03
