second	Volt1	Volt2	clean	background	clean-back	dR/dN
-2.62E-02	9.00E+01	-7.18E+01	#N/A	4.51E+01	#N/A	#N/A
-1.12E-02	9.00E+01	4.68E+01	46.77266329	4.51E+01	1.68E+00	#N/A
-1.11E-02	9.00E+01	4.82E+01	48.17969848	4.51E+01	3.09E+00	#DIV/0!
-1.10E-02	9.00E+01	4.92E+01	49.18472362	4.51E+01	4.10E+00	#N/A
-9.90E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.85E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.80E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.75E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.70E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.65E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.60E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-9.55E-03	9.00E+01	-7.93E+01	#N/A	4.51E+01	#N/A	#N/A
-9.40E-03	9.00E+01	-5.61E+01	#N/A	4.51E+01	#N/A	#N/A
5.50E-03	9.00E+01	4.72E+01	47.17467335	4.51E+01	2.09E+00	#N/A
5.80E-03	9.00E+01	5.00E+01	49.98874372	4.51E+01	4.90E+00	#N/A
6.85E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
6.90E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
6.95E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
7.00E-03	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
2.21E-02	9.00E+01	4.64E+01	46.37065324	4.51E+01	1.28E+00	#N/A
2.23E-02	9.00E+01	4.82E+01	48.17969848	4.51E+01	3.09E+00	#N/A
2.36E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
2.37E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
2.38E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
2.39E-02	9.00E+01	-5.86E+01	#N/A	4.51E+01	#N/A	#N/A
3.88E-02	9.00E+01	4.76E+01	47.5766834	4.51E+01	2.49E+00	#N/A
4.01E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
4.02E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
4.03E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-2.77E-02	9.01E+01	4.86E+01	48.58170854	4.52E+01	3.41E+00	#N/A
-1.12E-02	9.01E+01	4.76E+01	47.5766834	4.52E+01	2.40E+00	#DIV/0!
2.22E-02	9.01E+01	4.74E+01	47.37567838	4.52E+01	2.20E+00	#N/A
2.36E-02	9.01E+01	-8.19E+01	#N/A	4.52E+01	#N/A	#N/A
-2.65E-02	9.02E+01	-8.19E+01	#N/A	4.53E+01	#N/A	#N/A
-1.11E-02	9.02E+01	4.76E+01	47.5766834	4.53E+01	2.31E+00	#N/A
-4.32E-02	9.03E+01	-8.19E+01	#N/A	4.54E+01	#N/A	#N/A
-2.66E-02	9.03E+01	-8.05E+01	#N/A	4.54E+01	#N/A	#N/A
4.01E-02	9.03E+01	-6.22E+01	#N/A	4.54E+01	#N/A	#N/A
-4.45E-02	9.04E+01	4.72E+01	47.17467335	4.54E+01	1.74E+00	#N/A
-4.43E-02	9.04E+01	4.86E+01	48.58170854	4.54E+01	3.14E+00	#N/A
-4.32E-02	9.04E+01	-5.77E+01	#N/A	4.54E+01	#N/A	#DIV/0!
-2.78E-02	9.04E+01	4.76E+01	47.5766834	4.54E+01	2.14E+00	#N/A
-2.78E-02	9.04E+01	4.78E+01	47.77768843	4.54E+01	2.34E+00	#DIV/0!
-2.77E-02	9.04E+01	4.76E+01	47.5766834	4.54E+01	2.14E+00	#DIV/0!
-2.76E-02	9.04E+01	4.92E+01	49.18472362	4.54E+01	3.75E+00	#DIV/0!
-2.76E-02	9.04E+01	4.86E+01	48.58170854	4.54E+01	3.14E+00	#DIV/0!
-1.10E-02	9.04E+01	4.86E+01	48.58170854	4.54E+01	3.14E+00	#DIV/0!
-1.09E-02	9.04E+01	4.92E+01	49.18472362	4.54E+01	3.75E+00	#N/A
-9.95E-03	9.04E+01	-4.27E+01	#N/A	4.54E+01	#N/A	#DIV/0!
5.55E-03	9.04E+01	4.70E+01	46.97366832	4.54E+01	1.54E+00	#N/A
5.60E-03	9.04E+01	4.84E+01	48.38070351	4.54E+01	2.94E+00	#DIV/0!
5.70E-03	9.04E+01	4.84E+01	48.38070351	4.54E+01	2.94E+00	#N/A
6.80E-03	9.04E+01	-7.95E+01	#N/A	4.54E+01	#N/A	#DIV/0!
2.22E-02	9.04E+01	4.84E+01	48.38070351	4.54E+01	2.94E+00	#N/A
2.23E-02	9.04E+01	4.80E+01	47.97869345	4.54E+01	2.54E+00	#DIV/0!
2.24E-02	9.04E+01	4.84E+01	48.38070351	4.54E+01	2.94E+00	#DIV/0!
2.24E-02	9.04E+01	4.92E+01	49.18472362	4.54E+01	3.75E+00	#DIV/0!
2.26E-02	9.04E+01	5.00E+01	49.98874372	4.54E+01	4.55E+00	#DIV/0!
2.26E-02	9.04E+01	4.84E+01	48.38070351	4.54E+01	2.94E+00	#N/A
2.34E-02	9.04E+01	-7.06E+01	#N/A	4.54E+01	#N/A	#DIV/0!
3.89E-02	9.04E+01	4.84E+01	48.38070351	4.54E+01	2.94E+00	#N/A
3.90E-02	9.04E+01	4.78E+01	47.77768843	4.54E+01	2.34E+00	#DIV/0!
3.92E-02	9.04E+01	4.92E+01	49.18472362	4.54E+01	3.75E+00	#N/A
4.03E-02	9.04E+01	-8.19E+01	#N/A	4.54E+01	#N/A	-6.87E+00
5.65E-03	9.05E+01	4.86E+01	48.58170854	4.55E+01	3.06E+00	#N/A
2.25E-02	9.05E+01	4.90E+01	48.98371859	4.55E+01	3.46E+00	-2.88E+00
-4.43E-02	9.06E+01	4.84E+01	48.38070351	4.56E+01	2.77E+00	-2.88E+00
-4.41E-02	9.06E+01	4.88E+01	48.78271356	4.56E+01	3.17E+00	#DIV/0!
-4.41E-02	9.06E+01	4.92E+01	49.18472362	4.56E+01	3.57E+00	#DIV/0!
-2.75E-02	9.06E+01	4.96E+01	49.58673367	4.56E+01	3.97E+00	#DIV/0!
-1.07E-02	9.06E+01	4.96E+01	49.58673367	4.56E+01	3.97E+00	#DIV/0!
3.91E-02	9.06E+01	4.92E+01	49.18472362	4.56E+01	3.57E+00	-1.89E+01
-4.44E-02	9.07E+01	4.78E+01	47.77768843	4.57E+01	2.08E+00	-4.88E+00
-1.09E-02	9.07E+01	4.88E+01	48.78271356	4.57E+01	3.08E+00	#DIV/0!
5.75E-03	9.07E+01	4.86E+01	48.58170854	4.57E+01	2.88E+00	#DIV/0!
3.89E-02	9.07E+01	4.82E+01	48.17969848	4.57E+01	2.48E+00	#DIV/0!
3.91E-02	9.07E+01	4.86E+01	48.58170854	4.57E+01	2.88E+00	9.12E+00
-4.42E-02	9.08E+01	4.92E+01	49.18472362	4.58E+01	3.39E+00	-8.82E-01
-4.42E-02	9.08E+01	4.86E+01	48.58170854	4.58E+01	2.79E+00	#DIV/0!
-4.40E-02	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	#DIV/0!
-4.39E-02	9.08E+01	5.04E+01	50.39075378	4.58E+01	4.60E+00	#DIV/0!
-4.38E-02	9.08E+01	5.08E+01	50.79276383	4.58E+01	5.00E+00	#DIV/0!
-2.75E-02	9.08E+01	4.98E+01	49.7877387	4.58E+01	4.00E+00	#DIV/0!
-2.74E-02	9.08E+01	4.92E+01	49.18472362	4.58E+01	3.39E+00	#DIV/0!
-2.74E-02	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	#DIV/0!
-2.72E-02	9.08E+01	5.08E+01	50.79276383	4.58E+01	5.00E+00	#DIV/0!
-1.08E-02	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	#DIV/0!
-1.08E-02	9.08E+01	4.94E+01	49.38572864	4.58E+01	3.59E+00	#DIV/0!
-1.07E-02	9.08E+01	4.98E+01	49.7877387	4.58E+01	4.00E+00	#DIV/0!
-1.06E-02	9.08E+01	5.08E+01	50.79276383	4.58E+01	5.00E+00	#DIV/0!
5.85E-03	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	#DIV/0!
6.00E-03	9.08E+01	5.08E+01	50.79276383	4.58E+01	5.00E+00	#DIV/0!
6.05E-03	9.08E+01	5.08E+01	50.79276383	4.58E+01	5.00E+00	#DIV/0!
2.25E-02	9.08E+01	4.92E+01	49.18472362	4.58E+01	3.39E+00	#DIV/0!
2.27E-02	9.08E+01	5.04E+01	50.39075377	4.58E+01	4.60E+00	#DIV/0!
2.28E-02	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	#DIV/0!
3.90E-02	9.08E+01	4.92E+01	49.18472361	4.58E+01	3.39E+00	#DIV/0!
3.92E-02	9.08E+01	4.90E+01	48.98371859	4.58E+01	3.19E+00	#DIV/0!
3.93E-02	9.08E+01	4.98E+01	49.78773869	4.58E+01	4.00E+00	#DIV/0!
3.93E-02	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	#DIV/0!
3.94E-02	9.08E+01	5.00E+01	49.98874372	4.58E+01	4.20E+00	-8.88E+00
-2.73E-02	9.09E+01	4.92E+01	49.18472362	4.59E+01	3.30E+00	7.12E+00
-1.03E-02	9.09E+01	5.08E+01	50.79276383	4.59E+01	4.91E+00	#DIV/0!
6.15E-03	9.09E+01	5.02E+01	50.18974875	4.59E+01	4.31E+00	5.11E+00
-4.35E-02	9.10E+01	5.14E+01	51.39577891	4.60E+01	5.43E+00	-2.89E+00
-2.73E-02	9.10E+01	5.00E+01	49.98874372	4.60E+01	4.02E+00	#DIV/0!
-2.69E-02	9.10E+01	5.12E+01	51.19477388	4.60E+01	5.23E+00	#DIV/0!
5.90E-03	9.10E+01	5.04E+01	50.39075378	4.60E+01	4.42E+00	#DIV/0!
6.30E-03	9.10E+01	5.08E+01	50.79276383	4.60E+01	4.82E+00	#DIV/0!
2.28E-02	9.10E+01	5.00E+01	49.98874372	4.60E+01	4.02E+00	#DIV/0!
2.31E-02	9.10E+01	5.16E+01	51.59678394	4.60E+01	5.63E+00	5.11E+00
-4.40E-02	9.11E+01	5.06E+01	50.5917588	4.61E+01	4.53E+00	-8.89E+00
-4.39E-02	9.11E+01	5.08E+01	50.79276383	4.61E+01	4.73E+00	#DIV/0!
-4.37E-02	9.11E+01	5.14E+01	51.39577891	4.61E+01	5.34E+00	#DIV/0!
-2.70E-02	9.11E+01	5.14E+01	51.39577891	4.61E+01	5.34E+00	#DIV/0!
5.95E-03	9.11E+01	4.94E+01	49.38572864	4.61E+01	3.33E+00	#DIV/0!
2.29E-02	9.11E+01	5.10E+01	50.99376886	4.61E+01	4.94E+00	#DIV/0!
2.31E-02	9.11E+01	5.14E+01	51.39577891	4.61E+01	5.34E+00	#DIV/0!
3.95E-02	9.11E+01	5.02E+01	50.18974875	4.61E+01	4.13E+00	#DIV/0!
3.96E-02	9.11E+01	5.08E+01	50.79276383	4.61E+01	4.73E+00	#DIV/0!
3.97E-02	9.11E+01	5.04E+01	50.39075378	4.61E+01	4.33E+00	#DIV/0!
3.98E-02	9.11E+01	5.14E+01	51.39577891	4.61E+01	5.34E+00	9.11E+00
-4.38E-02	9.12E+01	5.14E+01	51.39577891	4.61E+01	5.25E+00	-1.09E+01
-4.37E-02	9.12E+01	5.04E+01	50.39075378	4.61E+01	4.24E+00	#DIV/0!
-4.36E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-4.34E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-4.34E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-2.72E-02	9.12E+01	5.00E+01	49.98874372	4.61E+01	3.84E+00	#DIV/0!
-2.69E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-2.68E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-2.67E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-2.67E-02	9.12E+01	5.10E+01	50.99376886	4.61E+01	4.85E+00	#DIV/0!
-1.06E-02	9.12E+01	5.04E+01	50.39075378	4.61E+01	4.24E+00	#DIV/0!
-1.05E-02	9.12E+01	5.00E+01	49.98874372	4.61E+01	3.84E+00	#DIV/0!
-1.04E-02	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
-1.04E-02	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
-1.03E-02	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
-1.02E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-1.01E-02	9.12E+01	5.24E+01	52.40080404	4.61E+01	6.25E+00	#DIV/0!
-1.01E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
-1.00E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
6.10E-03	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
6.20E-03	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
6.25E-03	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
6.40E-03	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
6.50E-03	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
2.27E-02	9.12E+01	5.04E+01	50.39075378	4.61E+01	4.24E+00	#DIV/0!
2.29E-02	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
2.32E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
2.33E-02	9.12E+01	5.20E+01	51.99879399	4.61E+01	5.85E+00	#DIV/0!
2.34E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
3.94E-02	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
3.95E-02	9.12E+01	5.00E+01	49.98874372	4.61E+01	3.84E+00	#DIV/0!
3.96E-02	9.12E+01	5.08E+01	50.79276383	4.61E+01	4.64E+00	#DIV/0!
3.97E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	#DIV/0!
3.99E-02	9.12E+01	5.10E+01	50.99376886	4.61E+01	4.85E+00	#DIV/0!
4.00E-02	9.12E+01	5.16E+01	51.59678394	4.61E+01	5.45E+00	-2.90E+00
-2.71E-02	9.13E+01	5.08E+01	50.79276383	4.62E+01	4.55E+00	-2.90E+00
-1.02E-02	9.13E+01	5.14E+01	51.39577891	4.62E+01	5.16E+00	#DIV/0!
2.33E-02	9.13E+01	5.22E+01	52.19979902	4.62E+01	5.96E+00	#DIV/0!
4.00E-02	9.13E+01	5.14E+01	51.39577891	4.62E+01	5.16E+00	-6.90E+00
-4.35E-02	9.14E+01	5.16E+01	51.59678394	4.63E+01	5.27E+00	5.10E+00
-4.33E-02	9.14E+01	5.20E+01	51.99879399	4.63E+01	5.67E+00	#DIV/0!
-2.71E-02	9.14E+01	5.08E+01	50.79276383	4.63E+01	4.46E+00	#DIV/0!
6.70E-03	9.14E+01	5.20E+01	51.99879399	4.63E+01	5.67E+00	9.10E+00
-4.33E-02	9.15E+01	5.18E+01	51.79778896	4.64E+01	5.38E+00	-4.90E+00
-2.68E-02	9.15E+01	5.16E+01	51.59678394	4.64E+01	5.18E+00	#DIV/0!
-1.05E-02	9.15E+01	5.08E+01	50.79276383	4.64E+01	4.37E+00	#DIV/0!
6.35E-03	9.15E+01	5.14E+01	51.39577891	4.64E+01	4.98E+00	#DIV/0!
6.55E-03	9.15E+01	5.18E+01	51.79778896	4.64E+01	5.38E+00	#DIV/0!
2.30E-02	9.15E+01	5.10E+01	50.99376886	4.64E+01	4.57E+00	#DIV/0!
2.32E-02	9.15E+01	5.16E+01	51.59678394	4.64E+01	5.18E+00	5.10E+00
-4.36E-02	9.16E+01	5.16E+01	51.59678394	4.65E+01	5.09E+00	-8.90E+00
-2.70E-02	9.16E+01	5.08E+01	50.79276383	4.65E+01	4.28E+00	#DIV/0!
6.45E-03	9.16E+01	5.16E+01	51.59678394	4.65E+01	5.09E+00	#DIV/0!
6.60E-03	9.16E+01	5.16E+01	51.59678394	4.65E+01	5.09E+00	#DIV/0!
6.65E-03	9.16E+01	5.18E+01	51.79778896	4.65E+01	5.29E+00	#DIV/0!
2.30E-02	9.16E+01	5.08E+01	50.79276383	4.65E+01	4.28E+00	#DIV/0!
3.98E-02	9.16E+01	5.08E+01	50.79276383	4.65E+01	4.28E+00	#DIV/0!
3.99E-02	9.16E+01	5.20E+01	51.99879399	4.65E+01	5.49E+00	
